Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR11602156_trimmed_1.fastq.gz	GCF_000014465.1.fna	0.0232	0.0163	97.36	0.172	96.75-97.93	0.172	0.13-0.21	1	1.154	694/10002	91.75	11	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR11602156_trimmed_1.fastq.gz	GCF_000014525.1.fna	0.0141	0.0123	96.60	0.104	95.20-97.72	0.104	0.07-0.15	1	1.234	411/11907	89.71	15	NC_008526.1 Lacticaseibacillus paracasei ATCC 334, complete sequence
SRR11602156_trimmed_1.fastq.gz	GCF_000756285.1.fna	0.0141	0.0145	98.55	0.104	97.78-99.24	0.104	0.08-0.13	1	1.066	940/14866	91.48	2	NZ_JPSK01000001.1 Heyndrickxia coagulans strain GBI-30, 6086 contig1, whole genome shotgun sequence
SRR11602156_trimmed_1.fastq.gz	GCF_000146045.2.fna	0.0045	0.0165	98.54	0.034	97.18-99.59	0.034	0.02-0.05	1	1.023	1034/49417	88.27	0	NC_001133.9 Saccharomyces cerevisiae S288C chromosome I, complete sequence
SRR11602157_trimmed_1.fastq.gz	GCF_000010825.1.fna	95.1992	94.9804	99.76	352.000	NA-NA	HIGH	NA-NA	352	564.961	12141/13089	99.76	0	NC_013209.1 Acetobacter pasteurianus IFO 3283-01, complete sequence
SRR11602157_trimmed_1.fastq.gz	GCF_018351295.1.fna	3.2434	3.2490	99.61	11.993	NA-NA	HIGH	NA-NA	12	11.993	12847/14497	99.61	0	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR11602157_trimmed_1.fastq.gz	GCF_000209795.2.fna	1.1847	1.4548	98.55	4.380	NA-NA	HIGH	NA-NA	4	4.380	10921/17194	98.55	0	NC_017196.2 Bacillus subtilis subsp. natto BEST195, complete sequence
SRR11602157_trimmed_1.fastq.gz	GCF_000014465.1.fna	0.2747	0.1921	98.54	1.016	98.42-98.70	1.016	0.95-1.08	1	1.663	4055/10002	97.13	10	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR11602157_trimmed_1.fastq.gz	GCF_000010145.1.fna	0.0398	0.0249	99.06	0.147	98.35-99.66	0.147	0.12-0.18	1	1.093	881/8356	93.00	9	NC_010610.1 Limosilactobacillus fermentum IFO 3956, complete sequence
SRR11602157_trimmed_1.fastq.gz	GCF_000756285.1.fna	0.0316	0.0326	96.54	0.117	95.48-97.42	0.117	0.08-0.16	1	1.108	555/14866	89.94	2	NZ_JPSK01000001.1 Heyndrickxia coagulans strain GBI-30, 6086 contig1, whole genome shotgun sequence
SRR11602157_trimmed_1.fastq.gz	GCF_000146045.2.fna	0.0156	0.0566	99.34	0.058	98.56-100.00	0.058	0.05-0.07	1	1.037	2253/49417	90.52	0	NC_001133.9 Saccharomyces cerevisiae S288C chromosome I, complete sequence
SRR11602157_trimmed_1.fastq.gz	GCF_000014525.1.fna	0.0110	0.0096	99.11	0.041	97.25-101.41	0.041	0.02-0.07	1	1.086	372/11907	89.42	18	NC_008526.1 Lacticaseibacillus paracasei ATCC 334, complete sequence
SRR11605259_trimmed_1.fastq.gz	GCF_000014485.1.fna	98.1332	98.1324	99.78	580.000	NA-NA	HIGH	NA-NA	580	555.365	7105/7600	99.78	0	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR11605259_trimmed_1.fastq.gz	GCF_000056065.1.fna	1.8668	1.8676	99.49	11.033	NA-NA	HIGH	NA-NA	11	11.033	6337/7436	99.49	11	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR11605261_trimmed_1.fastq.gz	GCF_000014485.1.fna	98.8851	98.8496	99.81	510.000	NA-NA	HIGH	NA-NA	510	495.304	7155/7600	99.81	0	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR11605261_trimmed_1.fastq.gz	GCF_000056065.1.fna	0.4489	0.4489	99.47	2.315	99.41-99.52	2.315	2.20-2.49	2	2.662	5687/7436	99.14	15	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR11605261_trimmed_1.fastq.gz	GCF_000011985.1.fna	0.4116	0.4401	99.97	2.123	99.91-100.05	2.123	1.96-2.23	2	2.503	7345/8425	99.56	0	NC_006814.3 Lactobacillus acidophilus NCFM, complete sequence
SRR11605261_trimmed_1.fastq.gz	GCA_002914895.1.fna	0.2543	0.2614	99.89	1.312	99.82-99.97	1.312	1.25-1.38	2	1.874	5909/8359	98.89	0	NIGQ01000001.1 Bifidobacterium animalis subsp. lactis strain LMG P-17502_2 contig000001, whole genome shotgun sequence
SRR11605263_trimmed_1.fastq.gz	GCF_000007525.1.fna	36.7304	32.3670	99.03	190.000	NA-NA	HIGH	NA-NA	190	196.446	7102/9595	99.03	11	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence
SRR11605263_trimmed_1.fastq.gz	GCF_018351295.1.fna	32.8641	42.9698	99.21	170.000	NA-NA	HIGH	NA-NA	170	172.839	11337/14497	99.21	6	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR11605263_trimmed_1.fastq.gz	GCF_000015385.1.fna	30.3509	24.6233	98.56	157.000	NA-NA	HIGH	NA-NA	157	166.161	4941/7756	98.56	13	NC_010080.1 Lactobacillus helveticus DPC 4571, complete sequence
SRR11605263_trimmed_1.fastq.gz	GCF_000014485.1.fna	0.0478	0.0348	99.36	0.248	98.89-99.78	0.248	0.21-0.29	1	1.120	1371/7600	94.63	0	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR11605263_trimmed_1.fastq.gz	GCF_000220885.1.fna	0.0067	0.0051	100.00	0.035	98.13-102.70	0.035	0.02-0.07	1	0.970	369/8332	90.43	0	NC_017215.1 Bifidobacterium animalis subsp. lactis CNCM I-2494, complete sequence
SRR11605264_trimmed_1.fastq.gz	GCF_000014485.1.fna	99.8924	99.8213	100.00	599.000	NA-NA	HIGH	NA-NA	599	608.902	7593/7600	100.00	0	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR11605264_trimmed_1.fastq.gz	GCF_000006865.1.fna	0.0573	0.0727	99.27	0.344	98.96-99.54	0.344	0.31-0.37	1	1.206	2267/9757	95.40	14	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR11605264_trimmed_1.fastq.gz	GCF_000056065.1.fna	0.0402	0.0402	98.32	0.241	97.77-98.74	0.241	0.21-0.28	1	1.136	943/7436	93.56	11	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR11605264_trimmed_1.fastq.gz	GCF_000146045.2.fna	0.0101	0.0659	95.45	0.061	94.34-96.66	0.061	0.04-0.09	1	1.055	686/49417	87.11	0	NC_001133.9 Saccharomyces cerevisiae S288C chromosome I, complete sequence
SRR11605265_trimmed_1.fastq.gz	GCF_000014485.1.fna	99.5750	99.5371	99.86	285.000	NA-NA	HIGH	NA-NA	285	352.618	7287/7600	99.86	0	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR11605265_trimmed_1.fastq.gz	GCF_000056065.1.fna	0.2839	0.2839	99.29	0.813	99.15-99.49	0.813	0.74-0.87	1	2.000	3321/7436	97.43	11	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR11605265_trimmed_1.fastq.gz	GCF_000006865.1.fna	0.1411	0.1790	99.46	0.404	99.25-99.72	0.404	0.37-0.43	1	1.239	2748/9757	95.99	14	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR11605266_trimmed_1.fastq.gz	GCF_000014485.1.fna	99.0690	98.8153	99.97	333.000	NA-NA	HIGH	NA-NA	333	413.889	7534/7600	99.97	0	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR11605266_trimmed_1.fastq.gz	GCF_000006865.1.fna	0.5470	0.6923	99.77	1.839	99.72-99.84	1.839	1.75-1.92	2	2.759	7651/9757	99.22	14	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR11605266_trimmed_1.fastq.gz	GCF_000056065.1.fna	0.1867	0.1863	98.51	0.628	98.24-98.77	0.628	0.57-0.70	1	1.762	2182/7436	96.12	11	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR11605266_trimmed_1.fastq.gz	GCF_000011985.1.fna	0.0557	0.0594	96.53	0.187	95.71-97.25	0.187	0.14-0.25	1	1.098	482/8425	91.18	1	NC_006814.3 Lactobacillus acidophilus NCFM, complete sequence
SRR11605266_trimmed_1.fastq.gz	GCA_000155515.2.fna	0.0504	0.0816	96.24	0.169	95.51-96.97	0.169	0.13-0.21	1	1.232	609/12830	90.64	3	CP002391.1 Lactobacillus paracasei subsp. paracasei 8700:2, complete genome
SRR11605266_trimmed_1.fastq.gz	GCF_018351295.1.fna	0.0380	0.0683	95.56	0.128	94.23-96.85	0.128	0.08-0.19	1	1.143	428/14497	89.26	13	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR11605266_trimmed_1.fastq.gz	GCF_000220885.1.fna	0.0215	0.0223	97.75	0.072	96.00-100.05	0.072	0.03-0.12	1	1.035	287/8332	89.70	0	NC_017215.1 Bifidobacterium animalis subsp. lactis CNCM I-2494, complete sequence
SRR11605266_trimmed_1.fastq.gz	GCA_001044095.1.fna	0.0178	0.0255	95.11	0.060	92.48-96.33	0.060	0.04-0.13	1	1.000	142/11256	86.84	2	JUIN01000001.1 Lacticaseibacillus rhamnosus strain Lr032 contig00001, whole genome shotgun sequence
SRR11605266_trimmed_1.fastq.gz	GCF_018289135.1.fna	0.0139	0.0489	95.11	0.047	93.37-96.77	0.047	0.03-0.08	1	1.023	262/27084	86.10	0	NZ_CP072216.1 Bacteroides xylanisolvens strain CL11T00C03 chromosome, complete genome
SRR11605267_trimmed_1.fastq.gz	GCF_000014485.1.fna	99.7936	99.7653	99.82	396.000	NA-NA	HIGH	NA-NA	396	384.403	7181/7600	99.82	0	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR11605267_trimmed_1.fastq.gz	GCF_000006865.1.fna	0.1054	0.1337	99.22	0.418	98.99-99.51	0.418	0.38-0.45	1	1.232	2622/9757	95.85	12	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR11605267_trimmed_1.fastq.gz	GCF_000056065.1.fna	0.1010	0.1010	99.00	0.401	98.69-99.33	0.401	0.35-0.44	1	1.240	1801/7436	95.53	11	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR11605270_trimmed_1.fastq.gz	GCF_000014525.1.fna	44.6400	48.0814	98.74	225.000	NA-NA	HIGH	NA-NA	225	225.821	8045/11907	98.74	4	NC_008526.1 Lacticaseibacillus paracasei ATCC 334, complete sequence
SRR11605270_trimmed_1.fastq.gz	GCF_000011985.1.fna	17.0624	12.5284	99.99	86.000	NA-NA	HIGH	NA-NA	86	88.087	8392/8425	99.99	0	NC_006814.3 Lactobacillus acidophilus NCFM, complete sequence
SRR11605270_trimmed_1.fastq.gz	GCF_018351295.1.fna	14.2848	17.6452	99.13	72.000	NA-NA	HIGH	NA-NA	72	74.299	11064/14497	99.13	6	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR11605270_trimmed_1.fastq.gz	GCA_002914895.1.fna	12.1024	8.5429	100.00	61.000	NA-NA	HIGH	NA-NA	61	64.312	8356/8359	100.00	0	NIGQ01000001.1 Bifidobacterium animalis subsp. lactis strain LMG P-17502_2 contig000001, whole genome shotgun sequence
SRR11605270_trimmed_1.fastq.gz	GCF_000026505.1.fna	11.9040	13.1978	98.20	60.000	NA-NA	HIGH	NA-NA	60	58.462	7067/12422	98.20	147	NC_013198.1 Lacticaseibacillus rhamnosus GG, complete sequence
SRR11605270_trimmed_1.fastq.gz	GCF_000014485.1.fna	0.0063	0.0043	100.00	0.032	97.48-101.65	0.032	0.02-0.06	1	0.992	262/7600	89.71	0	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR11605271_trimmed_1.fastq.gz	GCF_000014485.1.fna	45.3292	41.4258	100.00	231.000	NA-NA	HIGH	NA-NA	231	235.846	7593/7600	100.00	0	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR11605271_trimmed_1.fastq.gz	GCA_000220135.1.fna	29.0421	34.4929	99.44	148.000	NA-NA	HIGH	NA-NA	148	149.317	8615/10247	99.44	14	CP000303.1 Bifidobacterium breve UCC2003, complete genome
SRR11605271_trimmed_1.fastq.gz	GCA_002914895.1.fna	18.2494	17.1459	100.00	93.000	NA-NA	HIGH	NA-NA	93	99.685	8357/8359	100.00	0	NIGQ01000001.1 Bifidobacterium animalis subsp. lactis strain LMG P-17502_2 contig000001, whole genome shotgun sequence
SRR11605271_trimmed_1.fastq.gz	GCF_000056065.1.fna	4.7095	4.3059	99.55	24.000	NA-NA	HIGH	NA-NA	24	24.887	6464/7436	99.55	15	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR11605271_trimmed_1.fastq.gz	GCF_000011985.1.fna	2.6356	2.5758	99.99	13.431	NA-NA	HIGH	NA-NA	13	13.431	8389/8425	99.99	0	NC_006814.3 Lactobacillus acidophilus NCFM, complete sequence
SRR11605271_trimmed_1.fastq.gz	GCF_018351295.1.fna	0.0177	0.0291	96.86	0.090	95.64-98.15	0.090	0.06-0.13	1	1.047	465/14497	89.50	10	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR11605271_trimmed_1.fastq.gz	GCA_000155515.2.fna	0.0166	0.0247	97.28	0.085	96.01-98.56	0.085	0.05-0.13	1	1.034	446/12830	89.73	11	CP002391.1 Lactobacillus paracasei subsp. paracasei 8700:2, complete genome
SRR11605273_trimmed_1.fastq.gz	GCF_000014485.1.fna	99.9735	99.9735	99.75	594.000	NA-NA	HIGH	NA-NA	594	562.849	7022/7600	99.75	0	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR11605273_trimmed_1.fastq.gz	GCF_000056065.1.fna	0.0265	0.0265	98.73	0.157	97.98-99.32	0.157	0.13-0.20	1	1.076	728/7436	92.78	11	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR11605274_trimmed_1.fastq.gz	GCF_000014485.1.fna	99.3702	99.3279	99.68	496.000	NA-NA	HIGH	NA-NA	496	486.946	6873/7600	99.68	0	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR11605274_trimmed_1.fastq.gz	GCF_000056065.1.fna	0.6222	0.6222	99.26	3.105	NA-NA	HIGH	NA-NA	3	3.105	5909/7436	99.26	11	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR11605274_trimmed_1.fastq.gz	GCF_000146045.2.fna	0.0077	0.0499	96.09	0.038	94.73-98.09	0.038	0.02-0.06	1	1.061	538/49417	86.43	0	NC_001133.9 Saccharomyces cerevisiae S288C chromosome I, complete sequence
SRR12227952_trimmed_1.fastq.gz	GCF_000014505.1.fna	99.3286	99.0133	98.78	102.000	NA-NA	HIGH	NA-NA	102	104.653	5371/7865	98.78	24	NC_008525.1 Pediococcus pentosaceus ATCC 25745, complete sequence
SRR12227952_trimmed_1.fastq.gz	GCF_000014465.1.fna	0.4319	0.5498	98.72	0.444	98.47-99.00	0.444	0.40-0.48	1	1.264	2425/10002	95.53	13	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR12227952_trimmed_1.fastq.gz	GCF_018351295.1.fna	0.2395	0.4369	99.80	0.246	99.37-100.15	0.246	0.21-0.28	2	3.908	3359/14497	95.39	0	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR12227955_trimmed_1.fastq.gz	GCF_000014505.1.fna	51.3144	45.2137	97.45	0.156	96.66-98.18	0.156	0.12-0.20	1	1.042	543/7865	91.74	0	NC_008525.1 Pediococcus pentosaceus ATCC 25745, complete sequence
SRR12227955_trimmed_1.fastq.gz	GCF_000014465.1.fna	48.6856	54.7863	98.29	0.148	97.68-98.85	0.148	0.12-0.18	1	1.150	816/10002	92.23	0	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR12227956_trimmed_1.fastq.gz	GCF_000014505.1.fna	76.3235	71.5589	99.23	36.000	NA-NA	HIGH	NA-NA	36	35.269	6187/7865	99.23	1	NC_008525.1 Pediococcus pentosaceus ATCC 25745, complete sequence
SRR12227956_trimmed_1.fastq.gz	GCF_000014445.1.fna	18.5843	19.7384	99.39	8.766	NA-NA	HIGH	NA-NA	9	8.766	7335/8862	99.39	0	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
SRR12227956_trimmed_1.fastq.gz	GCF_018351295.1.fna	4.9303	8.4603	98.99	2.326	98.94-99.04	2.326	2.23-2.43	2	2.550	9580/14497	98.67	49	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR12227956_trimmed_1.fastq.gz	GCF_000014525.1.fna	0.1620	0.2423	97.10	0.076	95.87-99.49	0.076	0.03-0.11	1	1.622	392/11907	89.57	18	NC_008526.1 Lacticaseibacillus paracasei ATCC 334, complete sequence
SRR12227957_trimmed_1.fastq.gz	GCF_000014505.1.fna	96.2402	95.0456	98.78	40.000	NA-NA	HIGH	NA-NA	40	42.483	5382/7865	98.78	3	NC_008525.1 Pediococcus pentosaceus ATCC 25745, complete sequence
SRR12227957_trimmed_1.fastq.gz	GCF_000026405.1.fna	1.0226	1.0453	98.89	0.425	98.60-99.21	0.425	0.37-0.47	1	1.299	1964/7943	95.59	58	NC_010471.1 Leuconostoc citreum KM20, complete sequence
SRR12227957_trimmed_1.fastq.gz	GCF_018351295.1.fna	0.8092	1.4626	95.90	0.336	95.47-96.40	0.336	0.28-0.39	1	1.304	1191/14497	92.25	46	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR12227957_trimmed_1.fastq.gz	GCF_000014465.1.fna	0.6843	0.8631	98.99	0.284	98.59-99.35	0.284	0.25-0.32	1	1.174	1818/10002	94.65	0	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR12227957_trimmed_1.fastq.gz	GCF_000014445.1.fna	0.5315	0.5947	98.95	0.221	98.42-99.44	0.221	0.18-0.26	1	1.530	1301/8862	94.00	2	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
SRR12227957_trimmed_1.fastq.gz	GCF_000006865.1.fna	0.4849	0.6182	98.99	0.202	98.54-99.40	0.202	0.17-0.23	1	1.110	1301/9757	93.71	0	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR12227957_trimmed_1.fastq.gz	GCA_000155515.2.fna	0.2272	0.3704	95.52	0.094	94.03-96.98	0.094	0.05-0.15	1	1.503	298/12830	88.57	26	CP002391.1 Lactobacillus paracasei subsp. paracasei 8700:2, complete genome
SRR12227958_trimmed_1.fastq.gz	GCF_000014465.1.fna	85.1189	87.9594	98.71	0.981	98.60-98.86	0.981	0.92-1.02	1	1.593	4193/10002	97.23	0	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR12227958_trimmed_1.fastq.gz	GCF_000014505.1.fna	14.8811	12.0406	98.65	0.172	97.99-99.42	0.172	0.13-0.21	1	1.351	847/7865	93.06	0	NC_008525.1 Pediococcus pentosaceus ATCC 25745, complete sequence
SRR12227960_trimmed_1.fastq.gz	GCF_000014505.1.fna	88.0619	86.3968	99.25	63.000	NA-NA	HIGH	NA-NA	63	59.158	6222/7865	99.25	1	NC_008525.1 Pediococcus pentosaceus ATCC 25745, complete sequence
SRR12227960_trimmed_1.fastq.gz	GCF_000014445.1.fna	11.3546	12.6195	99.32	8.123	NA-NA	HIGH	NA-NA	8	8.123	7169/8862	99.32	0	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
SRR12227960_trimmed_1.fastq.gz	GCF_018351295.1.fna	0.4656	0.8360	99.12	0.333	98.84-99.41	0.333	0.30-0.36	1	1.204	3199/14497	95.24	50	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR12227960_trimmed_1.fastq.gz	GCF_000014465.1.fna	0.1179	0.1477	95.37	0.084	93.68-97.48	0.084	0.04-0.14	1	1.267	202/10002	88.17	7	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR12227961_trimmed_1.fastq.gz	GCF_000014505.1.fna	96.4425	95.9462	98.76	20.000	NA-NA	HIGH	NA-NA	20	20.823	5342/7865	98.76	2	NC_008525.1 Pediococcus pentosaceus ATCC 25745, complete sequence
SRR12227961_trimmed_1.fastq.gz	GCF_000026405.1.fna	1.3431	1.3830	99.05	0.279	98.64-99.54	0.279	0.24-0.31	1	1.319	1443/7943	94.65	0	NC_010471.1 Leuconostoc citreum KM20, complete sequence
SRR12227961_trimmed_1.fastq.gz	GCF_000014445.1.fna	1.0472	1.1802	97.11	0.217	96.50-97.77	0.217	0.18-0.26	1	1.461	698/8862	92.13	39	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
SRR12227961_trimmed_1.fastq.gz	GCF_000014465.1.fna	0.6219	0.7901	99.34	0.129	98.73-99.94	0.129	0.11-0.15	1	1.105	994/10002	92.82	0	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR12227961_trimmed_1.fastq.gz	GCF_000006865.1.fna	0.5454	0.7005	99.02	0.113	98.20-99.66	0.113	0.09-0.14	1	1.059	768/9757	92.13	2	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR12227962_trimmed_1.fastq.gz	GCF_000014465.1.fna	91.8677	93.5181	98.79	1.719	98.71-98.85	1.719	1.63-1.81	2	2.178	5645/10002	98.17	0	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR12227962_trimmed_1.fastq.gz	GCF_000014505.1.fna	8.1323	6.4819	98.01	0.152	97.40-98.59	0.152	0.12-0.18	1	1.075	628/7865	92.17	0	NC_008525.1 Pediococcus pentosaceus ATCC 25745, complete sequence
SRR12227963_trimmed_1.fastq.gz	GCF_000014505.1.fna	80.5967	77.4888	99.23	34.000	NA-NA	HIGH	NA-NA	34	32.316	6186/7865	99.23	1	NC_008525.1 Pediococcus pentosaceus ATCC 25745, complete sequence
SRR12227963_trimmed_1.fastq.gz	GCF_000014445.1.fna	17.2325	18.7685	99.26	7.270	NA-NA	HIGH	NA-NA	7	7.270	7037/8862	99.26	0	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
SRR12227963_trimmed_1.fastq.gz	GCF_018351295.1.fna	2.0218	3.5577	99.08	0.853	98.96-99.21	0.853	0.80-0.90	1	1.520	6297/14497	97.35	50	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR12227963_trimmed_1.fastq.gz	GCF_000006865.1.fna	0.1491	0.1850	95.97	0.063	93.57-97.49	0.063	0.04-0.13	1	1.072	166/9757	87.69	0	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR12227964_trimmed_1.fastq.gz	GCF_000014505.1.fna	96.6641	96.0800	98.76	27.000	NA-NA	HIGH	NA-NA	27	27.754	5349/7865	98.76	1	NC_008525.1 Pediococcus pentosaceus ATCC 25745, complete sequence
SRR12227964_trimmed_1.fastq.gz	GCF_000026405.1.fna	1.2614	1.2977	98.92	0.352	98.59-99.21	0.352	0.32-0.39	1	1.344	1695/7943	95.14	0	NC_010471.1 Leuconostoc citreum KM20, complete sequence
SRR12227964_trimmed_1.fastq.gz	GCF_000014445.1.fna	0.7548	0.8499	97.71	0.211	97.14-98.38	0.211	0.17-0.25	1	1.414	836/8862	92.67	42	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
SRR12227964_trimmed_1.fastq.gz	GCF_000006865.1.fna	0.5718	0.7337	98.43	0.160	97.69-98.77	0.160	0.14-0.20	1	1.080	882/9757	92.54	4	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR12227964_trimmed_1.fastq.gz	GCF_000014465.1.fna	0.4663	0.5920	98.65	0.130	97.95-99.38	0.130	0.10-0.16	1	1.131	810/10002	92.21	1	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR12227964_trimmed_1.fastq.gz	GCF_000014525.1.fna	0.2816	0.4467	95.22	0.079	93.28-97.14	0.079	0.04-0.14	1	1.188	208/11907	87.76	7	NC_008526.1 Lacticaseibacillus paracasei ATCC 334, complete sequence
SRR13308521_trimmed_1.fastq.gz	GCF_000015385.1.fna	97.4803	96.9241	99.41	1418.000	NA-NA	HIGH	NA-NA	1418	1381.319	6462/7756	99.41	16	NC_010080.1 Lactobacillus helveticus DPC 4571, complete sequence
SRR13308521_trimmed_1.fastq.gz	GCF_009739535.1.fna	1.1687	1.3899	99.95	17.000	NA-NA	HIGH	NA-NA	17	16.378	10236/10398	99.95	0	NZ_CP029971.1 Lentilactobacillus kefiri strain DH5 chromosome, complete genome
SRR13308521_trimmed_1.fastq.gz	GCF_000006865.1.fna	0.7634	0.8629	99.68	11.105	NA-NA	HIGH	NA-NA	11	11.105	8828/9757	99.68	0	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR13308521_trimmed_1.fastq.gz	GCF_000010825.1.fna	0.3297	0.5263	99.58	4.797	NA-NA	HIGH	NA-NA	6	4.797	11500/13089	99.58	0	NC_013209.1 Acetobacter pasteurianus IFO 3283-01, complete sequence
SRR13308521_trimmed_1.fastq.gz	GCF_000214785.1.fna	0.1667	0.1875	95.10	2.424	NA-NA	HIGH	NA-NA	6	2.424	2027/9636	95.10	557	NC_015602.1 Lactobacillus kefiranofaciens subsp. kefiranofaciens, complete sequence
SRR13308521_trimmed_1.fastq.gz	GCF_018351295.1.fna	0.0314	0.0503	98.71	0.456	98.52-98.91	0.456	0.42-0.48	1	1.221	3659/14497	95.66	44	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR13308521_trimmed_1.fastq.gz	GCF_000014445.1.fna	0.0246	0.0244	98.71	0.357	98.38-99.04	0.357	0.31-0.39	1	1.212	1786/8862	94.96	19	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
SRR13308521_trimmed_1.fastq.gz	GCA_035231985.1.fna	0.0103	0.0102	95.45	0.150	94.49-96.51	0.150	0.11-0.22	1	1.115	279/8468	89.58	7	CP117983.1 Ligilactobacillus salivarius strain B4311 chromosome, complete genome
SRR13308521_trimmed_1.fastq.gz	GCF_000014505.1.fna	0.0102	0.0089	98.91	0.148	98.29-99.67	0.148	0.11-0.18	1	1.114	783/7865	92.83	4	NC_008525.1 Pediococcus pentosaceus ATCC 25745, complete sequence
SRR13308521_trimmed_1.fastq.gz	GCF_000014465.1.fna	0.0092	0.0103	95.91	0.134	94.79-97.01	0.134	0.09-0.18	1	1.293	369/10002	89.90	16	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
