Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
ERR4757819_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__ST007_71775__bin.7.fa	0.5346	0.5813	99.35	0.310	99.14-99.65	0.310	0.27-0.33	1	1.626	4167/18978	95.23	611	ST007_71775_k141_1546
ERR4757819_trimmed_1.fastq.gz	ODFM-BA-A-0027-003_Lactobacillus_sakei_WiKim0072.fa	0.4997	0.2486	99.87	0.290	99.48-100.18	0.290	0.26-0.32	1	1.214	2077/8532	95.54	2	ODFM-BA-A-0027-003_Lactobacillus_sakei_WiKim0072_NZ_CP025136.1 Lactobacillus sakei strain WiKim0072 chromosome, complete genome
ERR4757819_trimmed_1.fastq.gz	EBC_147.23.fa	0.4759	0.6214	98.35	0.276	98.10-98.58	0.276	0.25-0.30	1	1.222	3308/22448	94.01	1915	EBC_147.23_EBC_147_scaffold_41
ERR4757819_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__Q05-22__bin.4.fa	0.4437	0.2484	98.60	0.257	98.11-98.98	0.257	0.22-0.30	1	1.177	1423/9706	93.99	15	Q05-22_k141_51
ERR4757819_trimmed_1.fastq.gz	LeechJ_xxxx__AF54__bin.1.fa	0.4039	0.5938	97.42	0.234	97.10-97.71	0.234	0.21-0.26	1	1.231	2389/25707	92.62	2962	AF54_k141_786
ERR4757819_trimmed_1.fastq.gz	MASTER_WP4_UNINA_2__V-21__bin.39.fa	0.3915	0.3039	96.30	0.227	95.65-96.69	0.227	0.19-0.28	1	1.136	856/13564	91.47	1	V-21_k141_653
ERR4757819_trimmed_1.fastq.gz	LeechJ_2020__ERS3967699__bin.2.fa	0.3616	0.4188	99.07	0.210	98.74-99.41	0.210	0.19-0.23	1	1.322	2904/20466	93.90	374	ERS3967699_k141_178
ERR4757819_trimmed_1.fastq.gz	XieM_2019__SAMC044639__bin.22.fa	0.3577	0.3359	96.05	0.208	95.45-96.64	0.208	0.17-0.25	1	1.119	883/16411	91.00	13	SAMC044639_k141_331
ERR4757819_trimmed_1.fastq.gz	GCF_001703515.1_ASM170351v1_genomic.fa	0.3559	0.2246	99.56	0.207	99.10-99.99	0.207	0.18-0.24	1	1.117	1740/10702	94.31	0	GCF_001703515.1_ASM170351v1_genomic_NZ_CP016839.1 Brochothrix thermosphacta strain TMW 2.1564 chromosome, complete genome
ERR4757819_trimmed_1.fastq.gz	DeFilippisF_xxxx__DF_114__bin.22.fa	0.3373	0.2819	99.17	0.196	98.69-99.52	0.196	0.17-0.22	1	1.104	2033/14813	93.79	0	DF_114_k141_840
ERR4757819_trimmed_1.fastq.gz	YasirM_2022__SRR18335007__bin.1.fa	0.3297	0.2667	95.98	0.191	95.33-96.59	0.191	0.15-0.24	1	1.465	682/13970	90.72	820	NODE_79_length_10764_cov_6.9910_ID_313561
ERR4757819_trimmed_1.fastq.gz	LeechJ_2020__ERS3967691__bin.13.fa	0.2797	0.1335	98.04	0.162	97.47-98.71	0.162	0.13-0.20	1	1.096	670/8251	92.22	53	ERS3967691_k141_96
ERR4757819_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_229__bin.10.fa	0.2757	0.1057	98.63	0.160	97.76-99.54	0.160	0.12-0.21	1	1.078	651/6739	92.74	53	NODE_1_length_371145_cov_15.9998_ID_63609
ERR4757819_trimmed_1.fastq.gz	YouL_2022__SRR13308526__bin.24.fa	0.2560	0.2864	98.58	0.149	98.09-99.01	0.149	0.13-0.17	1	1.076	1757/19793	92.49	31	NODE_37_length_141872_cov_18.1171_ID_20191
ERR4757819_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__F02-18__bin.10.fa	0.2437	0.0944	98.30	0.141	97.46-99.19	0.141	0.10-0.18	1	1.092	534/6895	92.08	28	F02-18_k141_19660
ERR4757819_trimmed_1.fastq.gz	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38.fa	0.2354	0.1118	98.46	0.137	97.74-99.49	0.137	0.09-0.17	1	1.196	633/8010	92.14	111	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38_NZ_CP017124.1 Lactobacillus curvatus strain WiKim38, complete genome
ERR4757819_trimmed_1.fastq.gz	ODFM-BA-A-0086-005_Weissella_koreensis_CBA3615.fa	0.2340	0.0866	95.87	0.136	94.43-97.61	0.136	0.08-0.21	1	1.867	211/6115	89.71	32	ODFM-BA-A-0086-005_Weissella_koreensis_CBA3615_CP046070.1 Weissella koreensis strain CBA3615 chromosome
ERR4757819_trimmed_1.fastq.gz	GCF_000831645.3_ASM83164v3_genomic.fa	0.2048	0.1399	96.37	0.119	95.10-97.78	0.119	0.07-0.18	1	1.056	410/11507	89.80	19	GCF_000831645.3_ASM83164v3_genomic_NZ_CP012559.1 Companilactobacillus heilongjiangensis strain DSM 28069 chromosome, complete genome
ERR4757819_trimmed_1.fastq.gz	GCF_008033155.1_ASM803315v1_genomic.fa	0.1951	0.0997	95.87	0.113	94.59-97.34	0.113	0.07-0.17	1	1.328	244/8418	89.21	54	GCF_008033155.1_ASM803315v1_genomic_NZ_CP042371.1 Secundilactobacillus malefermentans strain CBA3618 chromosome, complete genome
ERR4757819_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602150__bin.9.fa	0.1939	0.1098	98.57	0.113	97.70-99.27	0.113	0.09-0.15	1	1.073	687/10040	91.71	20	NODE_36_length_112572_cov_15.0000_ID_47355
ERR4757819_trimmed_1.fastq.gz	GCF_001435445.1_ASM143544v1_genomic.fa	0.1869	0.1256	97.39	0.108	96.21-98.41	0.108	0.07-0.16	1	1.152	541/11934	90.50	38	GCF_001435445.1_ASM143544v1_genomic_NZ_AZDH01000001.1 Companilactobacillus kimchii DSM 13961 = JCM 10707 strain DSM 13961 NODE_1, whole genome shotgun sequence
ERR4757819_trimmed_1.fastq.gz	We2_bin.full.36.fa	0.1858	0.2318	96.20	0.108	95.33-96.86	0.108	0.08-0.14	1	1.171	650/20644	89.44	165	s13.ctg000020c
ERR4757819_trimmed_1.fastq.gz	LeechJ_xxxx__AF84__bin.19.fa	0.1819	0.0670	98.37	0.106	97.18-99.44	0.106	0.07-0.15	1	1.065	382/6340	91.34	64	AF84_k141_917
ERR4757819_trimmed_1.fastq.gz	GCF_009184845.1_ASM918484v1_genomic.fa	0.1580	0.1338	96.54	0.092	95.43-97.94	0.092	0.05-0.13	1	1.296	388/13112	89.27	29	GCF_009184845.1_ASM918484v1_genomic_NZ_CP045068.1 Lacticaseibacillus manihotivorans strain LM010 chromosome
ERR4757819_trimmed_1.fastq.gz	MAG_160.fa	0.1463	0.0602	96.96	0.085	95.46-98.71	0.085	0.05-0.14	1	1.089	224/7165	89.42	0	MAG_160_0
ERR4757819_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859379__bin.8.fa	0.1423	0.0554	97.24	0.083	95.32-98.82	0.083	0.04-0.15	1	1.040	227/6826	89.60	7	NODE_3_length_161229_cov_37.0000_ID_62026
ERR4757819_trimmed_1.fastq.gz	MASTER_WP4_UNINA_2__M-29__bin.23.fa	0.1382	0.1205	96.71	0.080	95.60-97.96	0.080	0.05-0.12	1	1.053	418/15317	89.03	106	M-29_k141_77
ERR4757819_trimmed_1.fastq.gz	We6_bin.full.92.fa	0.1225	0.1630	97.92	0.071	96.84-98.71	0.071	0.05-0.10	1	1.055	851/23164	89.89	168	s9.ctg000026l
ERR4757819_trimmed_1.fastq.gz	EBC_040.8.fa	0.1209	0.1225	96.60	0.070	94.96-98.39	0.070	0.04-0.11	1	1.034	413/17822	88.56	1	EBC_040.8_EBC_040_scaffold_23
ERR4757819_trimmed_1.fastq.gz	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897.fa	0.1082	0.0627	96.87	0.063	95.08-99.16	0.063	0.03-0.11	1	1.069	232/10183	88.52	61	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897_NZ_LISZ01000065.1 Lactococcus lactis subsp. cremoris strain LMG6897 contig_0, whole genome shotgun sequence
ERR4757819_trimmed_1.fastq.gz	MAG_501.fa	0.1077	0.0603	98.15	0.062	96.39-101.04	0.062	0.02-0.11	1	1.030	330/9710	89.66	1	MAG_501_0
ERR4757819_trimmed_1.fastq.gz	GCF_004771075.1_ASM477107v1_genomic.fa	0.0915	0.0496	100.00	0.053	99.27-102.12	0.053	0.03-0.08	1	1.073	589/9278	91.49	0	GCF_004771075.1_ASM477107v1_genomic_NZ_CP027563.1 Weissella confusa strain VTT E-133279 chromosome, complete genome
ERR4757819_trimmed_1.fastq.gz	XieM_2019__SAMC044639__bin.32.fa	0.0905	0.1016	97.56	0.053	96.01-99.19	0.053	0.03-0.09	1	1.040	475/19857	88.65	57	SAMC044639_k141_719
ERR4757819_trimmed_1.fastq.gz	GCF_005405385.1_ASM540538v1_genomic.fa	0.0870	0.0701	98.30	0.051	96.74-100.73	0.051	0.02-0.08	1	1.044	412/14173	89.21	26	GCF_005405385.1_ASM540538v1_genomic_NZ_BJDY01000001.1 Lactiplantibacillus mudanjiangensis strain 11050 contig1, whole genome shotgun sequence
ERR4757819_trimmed_1.fastq.gz	FontanaF_2023__SRR20746951__bin.4.fa	0.0716	0.0493	99.68	0.042	97.84-101.67	0.042	0.02-0.07	1	1.020	450/12064	89.93	5	NODE_1_length_333540_cov_36.9994_ID_1661
ERR4757819_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_2__VB10-22__bin.15.fa	0.0686	0.1552	99.11	0.040	97.99-100.18	0.040	0.03-0.05	1	1.020	1179/39934	89.26	0	VB10-22_k141_544
ERR4757819_trimmed_1.fastq.gz	MagliuloR_2024__SRR28235359__bin.3.fa	0.0661	0.0435	99.50	0.038	97.46-101.87	0.038	0.02-0.07	1	1.021	374/11569	89.52	2	NODE_1_length_180224_cov_10.9997_ID_62763
ERR4757819_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__Q03-30__bin.1.fa	0.0630	0.0687	95.55	0.037	92.93-95.80	0.037	0.03-0.08	1	1.030	168/19170	85.83	1	Q03-30_k141_46
ERR4757819_trimmed_1.fastq.gz	L1.2_bin.2.fa	0.0586	0.0379	100.00	0.034	98.23-102.71	0.034	0.01-0.06	1	1.014	423/11426	89.91	5	L1.2_bin.2_k77_42078
ERR4757819_trimmed_1.fastq.gz	MAG_352.fa	0.0558	0.0630	97.06	0.032	94.79-98.13	0.032	0.02-0.07	1	1.016	251/19888	86.84	0	MAG_352_0
ERR4757819_trimmed_1.fastq.gz	LandisEA_2021__SRS5653333__bin.1.fa	0.0436	0.0264	99.81	0.025	97.09-100.03	0.025	0.02-0.05	1	1.139	251/10617	88.62	3	SRS5653333_k141_170
ERR4757819_trimmed_1.fastq.gz	We6_bin.circ.9.fa	0.0436	0.0467	98.87	0.025	96.74-99.52	0.025	0.02-0.05	1	1.019	321/18267	87.78	1	s34.ctg000041c
ERR4757819_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS05-30_0__bin.3.fa	0.0414	0.0632	100.00	0.024	99.04-102.71	0.024	0.01-0.04	1	1.017	845/27066	89.42	0	TGS05-30_0_k141_650
ERR4757819_trimmed_1.fastq.gz	YangC_2021__SRR13259378__bin.4.fa	0.0360	0.0243	100.00	0.021	97.53-100.87	0.021	0.02-0.05	1	1.044	293/11857	88.75	0	NODE_1_length_474995_cov_31.9992_ID_148470
ERR4757821_trimmed_1.fastq.gz	LeechJ_2020__ERS3967703__bin.6.fa	36.9181	32.0565	99.99	18.000	NA-NA	HIGH	NA-NA	18	18.077	7900/7915	99.99	0	ERS3967703_k141_852
ERR4757821_trimmed_1.fastq.gz	LeechJ_2020__ERS3967706__bin.3.fa	23.8984	24.9005	100.00	11.652	NA-NA	HIGH	NA-NA	11	11.652	9499/9505	100.00	0	ERS3967706_k141_98
ERR4757821_trimmed_1.fastq.gz	LeechJ_2020__ERS3967711__bin.14.fa	13.3905	10.7972	99.81	6.529	NA-NA	HIGH	NA-NA	6	6.529	6780/7200	99.81	0	ERS3967711_k141_542
ERR4757821_trimmed_1.fastq.gz	MAG_34.fa	4.8204	5.6992	99.88	2.350	99.83-99.92	2.350	2.23-2.46	2	2.613	9200/10569	99.55	0	MAG_34_0
ERR4757821_trimmed_1.fastq.gz	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897.fa	3.2193	3.6292	99.76	1.570	99.67-99.83	1.570	1.49-1.65	2	2.426	7516/10183	99.03	13	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897_NZ_LISZ01000065.1 Lactococcus lactis subsp. cremoris strain LMG6897 contig_0, whole genome shotgun sequence
ERR4757821_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	2.6846	3.9785	99.51	1.309	99.43-99.56	1.309	1.26-1.37	2	1.925	8506/13589	98.50	2	NODE_1_length_274429_cov_22.9992_ID_7781
ERR4757821_trimmed_1.fastq.gz	MAG_501.fa	2.4814	2.7043	99.43	1.210	99.34-99.51	1.210	1.16-1.27	2	1.870	5704/9710	98.30	617	MAG_501_0
ERR4757821_trimmed_1.fastq.gz	Wy2_bin.circ.1.fa	2.4650	2.1603	99.41	1.202	99.32-99.49	1.202	1.13-1.27	1	1.792	4352/7470	98.27	32	s8.ctg000010c
ERR4757821_trimmed_1.fastq.gz	LeechJ_2020__ERS3967699__bin.4.fa	0.6182	1.8296	99.69	0.301	99.52-99.88	0.301	0.28-0.32	1	1.166	6225/26343	95.45	1	ERS3967699_k141_45
ERR4757821_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__CF008_71775__bin.11.fa	0.5785	0.4884	98.37	0.282	97.83-98.84	0.282	0.24-0.33	1	1.356	1127/7588	94.03	231	CF008_71775_k141_1942
ERR4757821_trimmed_1.fastq.gz	GCF_001438845.1_ASM143884v1_genomic.fa	0.4883	0.6953	95.78	0.238	95.29-96.46	0.238	0.19-0.29	1	1.366	718/12832	91.12	200	GCF_001438845.1_ASM143884v1_genomic_NZ_JQCL01000005.1 Lactiplantibacillus xiangfangensis strain LMG 26013 NODE_10, whole genome shotgun sequence
ERR4757821_trimmed_1.fastq.gz	LeechJ_2020__ERS3967722__bin.12.fa	0.4647	0.2440	96.13	0.227	95.38-96.97	0.227	0.16-0.28	1	1.190	294/4924	91.31	11	ERS3967722_k141_2919
ERR4757821_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602150__bin.9.fa	0.4586	0.5054	96.83	0.224	96.22-97.38	0.224	0.18-0.28	1	1.139	743/10040	91.94	51	NODE_36_length_112572_cov_15.0000_ID_47355
ERR4757821_trimmed_1.fastq.gz	LeechJ_2020__ERS3967688__bin.2.fa	0.4498	0.9500	99.31	0.219	99.04-99.57	0.219	0.20-0.24	1	1.143	3029/19017	94.25	1	ERS3967688_k141_1437
ERR4757821_trimmed_1.fastq.gz	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6.fa	0.4491	0.3791	98.86	0.219	98.39-99.48	0.219	0.18-0.26	1	1.116	1074/7783	93.81	2	WK002-1-L-48h-01F6_S30_k141_2565
ERR4757821_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	0.4381	0.4295	98.45	0.214	97.89-98.87	0.214	0.18-0.26	1	1.172	1051/8865	93.35	42	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome
ERR4757821_trimmed_1.fastq.gz	WalshL_xxxx__V9__bin.2.fa	0.3813	0.4061	95.75	0.186	95.02-96.84	0.186	0.12-0.24	1	1.475	444/9740	90.52	36	V9_k141_63
ERR4757821_trimmed_1.fastq.gz	MAG_352.fa	0.3728	0.8192	99.33	0.182	99.05-99.59	0.182	0.17-0.20	1	1.101	2687/19888	93.75	0	MAG_352_0
ERR4757821_trimmed_1.fastq.gz	LeechJ_2020__ERS3967692__bin.3.fa	0.3649	0.4644	99.71	0.178	99.26-100.21	0.178	0.15-0.21	1	1.151	1717/11531	94.04	45	ERS3967692_k141_68
ERR4757821_trimmed_1.fastq.gz	LeechJ_2020__ERS3967699__bin.2.fa	0.3639	0.8199	99.50	0.177	99.17-99.76	0.177	0.16-0.20	1	1.090	2848/20466	93.84	42	ERS3967699_k141_178
ERR4757821_trimmed_1.fastq.gz	WalshAM_2017__ERS1739834__bin.1.fa	0.3260	0.2642	99.33	0.159	98.67-99.91	0.159	0.13-0.19	1	1.109	894/7489	93.37	64	ERS1739834_k141_1514
ERR4757821_trimmed_1.fastq.gz	MortensenS_xxxx__WK023-1-L-48h-02G3_S117__bin.1.fa	0.3220	0.3068	96.15	0.157	95.08-96.96	0.157	0.12-0.22	1	1.078	372/8642	90.35	356	WK023-1-L-48h-02G3_S117_k141_1117
ERR4757821_trimmed_1.fastq.gz	ODFM-BA-A-0094-002_Leuconostoc_lactis_WIKIM21.fa	0.3130	0.2626	97.03	0.153	96.08-97.81	0.153	0.11-0.20	1	1.131	420/7507	91.12	101	ODFM-BA-A-0094-002_Leuconostoc_lactis_WIKIM21_NZ_LJIV01000001.1 Leuconostoc lactis strain WIKIM21 contig00001, whole genome shotgun sequence
ERR4757821_trimmed_1.fastq.gz	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38.fa	0.2684	0.2480	98.65	0.131	97.94-99.54	0.131	0.09-0.17	1	1.123	649/8010	92.21	17	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38_NZ_CP017124.1 Lactobacillus curvatus strain WiKim38, complete genome
ERR4757821_trimmed_1.fastq.gz	LandisEA_2021__SRS5653399__bin.4.fa	0.2677	0.1595	99.28	0.131	98.39-100.56	0.131	0.09-0.17	1	1.168	525/5362	92.78	1	SRS5653399_k141_290
ERR4757821_trimmed_1.fastq.gz	LeechJ_2020__ERS3967699__bin.8.fa	0.2546	0.5999	98.68	0.124	98.11-99.13	0.124	0.11-0.15	1	1.067	1650/21322	92.08	259	ERS3967699_k141_65
ERR4757821_trimmed_1.fastq.gz	GCF_020510245.1_ASM2051024v1_genomic.fa	0.2522	0.2272	96.13	0.123	94.95-97.79	0.123	0.07-0.18	1	1.246	272/7959	89.68	40	GCF_020510245.1_ASM2051024v1_genomic_NZ_CP084701.1 Oenococcus oeni strain AWRIB429 chromosome, complete genome
ERR4757821_trimmed_1.fastq.gz	MortensenS_xxxx__WK004-2-L-48h-01G7_S40__bin.2.fa	0.2388	0.3646	96.56	0.116	95.42-97.45	0.116	0.08-0.17	1	1.070	513/13831	89.92	23	WK004-2-L-48h-01G7_S40_k141_114
ERR4757821_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__Q06-25__bin.5.fa	0.2237	0.2568	99.20	0.109	98.41-99.89	0.109	0.08-0.14	1	1.083	824/10208	92.20	9	Q06-25_k141_1135
ERR4757821_trimmed_1.fastq.gz	LeechJ_2020__ERS3967699__bin.1.fa	0.1723	0.4082	98.97	0.084	98.07-99.57	0.084	0.07-0.11	1	1.040	1265/21634	91.25	3	ERS3967699_k141_136
ERR4757821_trimmed_1.fastq.gz	LeechJ_2020__ERS3967692__bin.4.fa	0.1700	0.2146	98.44	0.083	97.23-99.80	0.083	0.05-0.12	1	1.082	562/11501	90.72	11	ERS3967692_k141_830
ERR4757821_trimmed_1.fastq.gz	FontanaF_2023__SRR20746951__bin.4.fa	0.1677	0.2248	96.32	0.082	95.08-98.19	0.082	0.04-0.12	1	1.257	303/12064	88.79	8	NODE_1_length_333540_cov_36.9994_ID_1661
ERR4757821_trimmed_1.fastq.gz	LeechJ_xxxx__AF78__bin.4.fa	0.1641	0.1436	97.04	0.080	95.43-98.49	0.080	0.05-0.14	1	1.084	238/7826	89.34	16	AF78_k141_1694
ERR4757821_trimmed_1.fastq.gz	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5.fa	0.1612	0.1306	97.92	0.079	96.32-99.44	0.079	0.04-0.14	1	1.038	291/7379	90.10	17	WK028-2-L-48h-03A1_S20_k141_3165
ERR4757821_trimmed_1.fastq.gz	MortensenS_xxxx__WK029-1-L-48h-03A3_S22__bin.5.fa	0.1544	0.1968	95.38	0.075	93.33-97.55	0.075	0.04-0.15	1	1.036	193/11552	87.63	3	WK029-1-L-48h-03A3_S22_k141_711
ERR4757821_trimmed_1.fastq.gz	MAG_502.fa	0.1456	0.1335	96.27	0.071	94.09-98.08	0.071	0.04-0.14	1	1.063	191/8402	88.51	15	MAG_502_0
ERR4757821_trimmed_1.fastq.gz	LeechJ_2020__ERS3967723__bin.8.fa	0.1336	0.1230	98.43	0.065	96.78-100.76	0.065	0.03-0.11	1	1.066	319/8256	90.04	1	ERS3967723_k141_56
ERR4757821_trimmed_1.fastq.gz	LeechJ_2020__ERS3967723__bin.17.fa	0.1212	0.1635	96.68	0.059	94.76-98.49	0.059	0.03-0.11	1	1.024	245/12129	88.17	6	ERS3967723_k141_31
ERR4757821_trimmed_1.fastq.gz	LeechJ_2020__ERS3967691__bin.13.fa	0.1124	0.1043	99.50	0.055	97.77-101.72	0.055	0.03-0.10	1	1.058	377/8251	90.53	0	ERS3967691_k141_96
ERR4757821_trimmed_1.fastq.gz	MortensenS_xxxx__WK059-2-L-08h-04H2_S36__bin.4.fa	0.0932	0.1022	97.96	0.045	95.93-99.42	0.045	0.03-0.09	1	1.035	226/9624	88.60	2	WK059-2-L-08h-04H2_S36_k141_49
ERR4757821_trimmed_1.fastq.gz	LeechJ_2020__ERS3967714__bin.6.fa	0.0918	0.4803	95.29	0.045	93.76-97.06	0.045	0.02-0.07	1	1.022	457/46574	86.14	7	ERS3967714_k141_36
ERR4757821_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS12-29__bin.6.fa	0.0898	0.1027	96.34	0.044	93.70-96.85	0.044	0.04-0.10	1	1.021	140/10372	87.03	2	TGS12-29_k141_701
ERR4757821_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_1__DC18-F-AR__bin.16.fa	0.0873	0.1047	96.43	0.043	93.57-96.76	0.043	0.04-0.09	1	1.021	144/10683	87.03	3	DC18-F-AR_k141_2738
ERR4757821_trimmed_1.fastq.gz	Wy5_bin.lin.34.fa	0.0849	0.1294	96.09	0.041	93.47-96.50	0.041	0.04-0.09	1	1.020	148/12574	86.65	0	s3.ctg000020l
ERR4757821_trimmed_1.fastq.gz	We6_bin.full.31.fa	0.0797	0.1465	97.75	0.039	95.48-99.77	0.039	0.02-0.07	1	1.019	315/16744	87.97	0	s8.ctg000009l
ERR4757821_trimmed_1.fastq.gz	MortensenS_xxxx__WK040-2-L-48h-03F4_S68__bin.4.fa	0.0753	0.0883	98.24	0.037	95.79-99.47	0.037	0.03-0.08	1	1.018	222/10670	88.26	0	WK040-2-L-48h-03F4_S68_k141_241
ERR4757821_trimmed_1.fastq.gz	MortensenS_xxxx__WK042-1-L-48h-03G1_S74__bin.2.fa	0.0733	0.0700	98.05	0.036	95.52-98.41	0.036	0.03-0.08	1	1.018	171/8968	88.01	0	WK042-1-L-48h-03G1_S74_k141_1065
ERR4757821_trimmed_1.fastq.gz	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44.fa	0.0502	0.2869	95.23	0.024	92.78-95.60	0.024	0.02-0.05	1	1.234	269/49112	84.54	0	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44_CM006479.1 Saccharomyces cerevisiae strain beer044 chromosome I, whole genome shotgun sequence
ERR4757822_trimmed_1.fastq.gz	GCF_003946445.1_ASM394644v1_genomic.fa	35.6193	45.2766	99.27	82.000	NA-NA	HIGH	NA-NA	82	91.930	10309/12951	99.27	122	GCF_003946445.1_ASM394644v1_genomic_NZ_RHOF01000001.1 Loigolactobacillus jiayinensis strain 257-1 contig1, whole genome shotgun sequence
ERR4757822_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	25.6285	22.0742	99.11	59.000	NA-NA	HIGH	NA-NA	59	56.027	6718/8865	99.11	66	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome
ERR4757822_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_229__bin.10.fa	10.4252	6.8324	99.89	24.000	NA-NA	HIGH	NA-NA	24	25.499	6512/6739	99.89	56	NODE_1_length_371145_cov_15.9998_ID_63609
ERR4757822_trimmed_1.fastq.gz	LeechJ_2020__ERS3967741__bin.9.fa	7.3845	5.7274	100.00	17.000	NA-NA	HIGH	NA-NA	17	18.167	7988/7988	100.00	0	ERS3967741_k141_666
ERR4757822_trimmed_1.fastq.gz	Wy2_bin.circ.1.fa	3.6180	2.7855	99.29	8.329	NA-NA	HIGH	NA-NA	8	8.329	5997/7470	99.29	12	s8.ctg000010c
ERR4757822_trimmed_1.fastq.gz	ODFM-BA-A-0027-003_Lactobacillus_sakei_WiKim0072.fa	3.5879	3.0510	99.34	8.260	NA-NA	HIGH	NA-NA	8	8.260	6952/8532	99.34	124	ODFM-BA-A-0027-003_Lactobacillus_sakei_WiKim0072_NZ_CP025136.1 Lactobacillus sakei strain WiKim0072 chromosome, complete genome
ERR4757822_trimmed_1.fastq.gz	LeechJ_2020__ERS3967707__bin.4.fa	2.2653	3.4139	99.98	5.215	NA-NA	HIGH	NA-NA	5	5.215	15424/15500	99.98	0	ERS3967707_k141_7
ERR4757822_trimmed_1.fastq.gz	LandisEA_2021__SRS5653132__bin.1.fa	1.8642	1.5061	99.55	4.292	NA-NA	HIGH	NA-NA	4	4.292	7168/8237	99.55	7	SRS5653132_k141_92
ERR4757822_trimmed_1.fastq.gz	LeechJ_2020__ERS3967740__bin.10.fa	1.8429	1.4911	99.48	4.243	NA-NA	HIGH	NA-NA	4	4.243	7001/8220	99.48	93	ERS3967740_k141_2100
ERR4757822_trimmed_1.fastq.gz	FontanaF_2023__SRR20746866__bin.6.fa	1.8298	1.5612	99.31	4.212	NA-NA	HIGH	NA-NA	4	4.212	7049/8729	99.31	8	NODE_1_length_116121_cov_33.0000_ID_1072
ERR4757822_trimmed_1.fastq.gz	GCF_000298875.1_ASM29887v1_genomic.fa	1.3880	1.0996	97.60	3.195	NA-NA	HIGH	NA-NA	3	3.195	3838/8160	97.60	2454	GCF_000298875.1_ASM29887v1_genomic_NC_018631.1 Leuconostoc gelidum JB7, complete sequence
ERR4757822_trimmed_1.fastq.gz	WalshL_xxxx__V9__bin.2.fa	0.9344	0.8741	98.36	2.151	98.31-98.44	2.151	2.01-2.27	2	2.685	5194/9740	97.99	708	V9_k141_63
ERR4757822_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__F03-18__bin.4.fa	0.7330	0.6040	98.68	1.687	98.59-98.75	1.687	1.61-1.80	2	2.347	4474/8285	98.03	275	F03-18_k141_466
ERR4757822_trimmed_1.fastq.gz	LeechJ_2020__ERS3967703__bin.6.fa	0.4181	0.3189	99.87	0.962	99.76-99.96	0.962	0.91-1.01	1	1.560	4693/7915	98.33	0	ERS3967703_k141_852
ERR4757822_trimmed_1.fastq.gz	EBC_080.1.fa	0.3611	0.7185	98.96	0.831	98.87-99.09	0.831	0.79-0.86	1	2.036	8370/20501	97.15	142	EBC_080.1_EBC_080_scaffold_1281
ERR4757822_trimmed_1.fastq.gz	LeechJ_2020__ERS3967706__bin.3.fa	0.3219	0.2947	99.96	0.741	99.81-100.09	0.741	0.70-0.78	1	1.451	4913/9505	97.89	0	ERS3967706_k141_98
